000026-0-000,Actinokineospora_fastidiosa
006668-0-001,Desulfovibrio_desulfuricans
013771-0-001,Desulfovibrio_desulfuricans
016709-0-000,Desulfovibrio_desulfuricans
021451-0-000,Desulfovibrio_desulfuricans
02364-0-002,Desulfovibrio_desulfuricans
02458-0-000,Desulfovibrio_desulfuricans
02551-0-001,Desulfovibrio_desulfuricans
02551-0-002,Desulfovibrio_desulfuricans
02574-0-000,Desulfovibrio_desulfuricans
026914-0-001,Desulfovibrio_desulfuricans
02717-0-001,Desulfovibrio_desulfuricans
63118-0-000,Desulfovibrio_desulfuricans
63284-0-002,Desulfovibrio_desulfuricans
63303-0-000,Desulfovibrio_desulfuricans
63672-0-002,Desulfovibrio_desulfuricans
63681-0-000,Desulfovibrio_desulfuricans
64057-0-001,Desulfovibrio_desulfuricans
64074-0-001,Desulfovibrio_desulfuricans
64781-0-000,Desulfovibrio_desulfuricans
64823-0-001,Desulfovibrio_desulfuricans
65402-0-000,Desulfovibrio_desulfuricans
65422-0-001,Desulfovibrio_desulfuricans
65524-0-000,Desulfovibrio_desulfuricans
64057-0-001,Desulfovibrio_ferrireducens
65402-0-000,Desulfovibrio_ferrireducens
016709-0-000,Desulfovibrio_ferrophilus
63909-0-001,Desulfovibrio_ferrophilus
65750-0-000,Desulfovibrio_ferrophilus
64057-0-001,Desulfovibrio_frigidus
65402-0-000,Desulfovibrio_frigidus
65750-0-000,Desulfovibrio_frigidus
003822-0-000,Desulfovibrio_fructosivorans
006668-0-001,Desulfovibrio_fructosivorans
013771-0-001,Desulfovibrio_fructosivorans
02551-0-001,Desulfovibrio_fructosivorans
02551-0-002,Desulfovibrio_fructosivorans
63303-0-000,Desulfovibrio_fructosivorans
63909-0-001,Desulfovibrio_fructosivorans
65524-0-000,Desulfovibrio_fructosivorans
02323-0-002,Desulfovibrio_gabonensis
02977-0-001,Desulfovibrio_gabonensis
63118-0-000,Desulfovibrio_gabonensis
63303-0-000,Desulfovibrio_gabonensis
63909-0-001,Desulfovibrio_gabonensis
64530-0-000,Desulfovibrio_gabonensis
64790-0-000,Desulfovibrio_gabonensis
000943-0-000,Desulfovibrio_giganteus
02977-0-001,Desulfovibrio_giganteus
64790-0-000,Desulfovibrio_giganteus
65402-0-000,Desulfovibrio_giganteus
65750-0-000,Desulfovibrio_giganteus
000943-0-000,Desulfovibrio_gracilis
013771-0-001,Desulfovibrio_gracilis
016709-0-000,Desulfovibrio_gracilis
021451-0-000,Desulfovibrio_gracilis
02977-0-001,Desulfovibrio_gracilis
64790-0-000,Desulfovibrio_gracilis
000943-0-000,Desulfovibrio_halophilus
016709-0-000,Desulfovibrio_halophilus
021451-0-000,Desulfovibrio_halophilus
02323-0-002,Desulfovibrio_halophilus
028670-0-000,Desulfovibrio_halophilus
02977-0-001,Desulfovibrio_halophilus
65524-0-000,Desulfovibrio_halophilus
000943-0-000,Desulfovibrio_hydrothermalis
013771-0-001,Desulfovibrio_hydrothermalis
016709-0-000,Desulfovibrio_hydrothermalis
021451-0-000,Desulfovibrio_hydrothermalis
02323-0-002,Desulfovibrio_hydrothermalis
028670-0-000,Desulfovibrio_hydrothermalis
02977-0-001,Desulfovibrio_hydrothermalis
64057-0-001,Desulfovibrio_hydrothermalis
64530-0-000,Desulfovibrio_hydrothermalis
64781-0-000,Desulfovibrio_hydrothermalis
65402-0-000,Desulfovibrio_hydrothermalis
65750-0-000,Desulfovibrio_hydrothermalis
016709-0-000,Desulfovibrio_idahonensis
021451-0-000,Desulfovibrio_idahonensis
63909-0-001,Desulfovibrio_idahonensis
000943-0-000,Desulfovibrio_indonesiensis
013771-0-001,Desulfovibrio_indonesiensis
63118-0-000,Desulfovibrio_indonesiensis
63909-0-001,Desulfovibrio_indonesiensis
64530-0-000,Desulfovibrio_indonesiensis
64790-0-000,Desulfovibrio_indonesiensis
65402-0-000,Desulfovibrio_indonesiensis
003822-0-000,Desulfovibrio_inopinatus
013771-0-001,Desulfovibrio_inopinatus
65750-0-000,Desulfovibrio_inopinatus
016709-0-000,Desulfovibrio_longus
021451-0-000,Desulfovibrio_longus
02977-0-001,Desulfovibrio_longus
63303-0-000,Desulfovibrio_longus
63909-0-001,Desulfovibrio_longus
64790-0-000,Desulfovibrio_longus
65524-0-000,Desulfovibrio_longus
003822-0-000,Desulfovibrio_magneticus
013771-0-001,Desulfovibrio_magneticus
025775-0-000,Desulfovibrio_magneticus
63303-0-000,Desulfovibrio_magneticus
65402-0-000,Desulfovibrio_magneticus
016709-0-000,Desulfovibrio_mexicanus
021451-0-000,Desulfovibrio_mexicanus
02598-0-001,Desulfovibrio_mexicanus
65402-0-000,Desulfovibrio_mexicanus
006668-0-001,Desulfovibrio_oxamicus
64074-0-001,Desulfovibrio_oxamicus
65402-0-000,Desulfovibrio_oxamicus
028670-0-000,Desulfovibrio_oxyclinae
02977-0-001,Desulfovibrio_oxyclinae
02323-0-002,Desulfovibrio_profundus
02977-0-001,Desulfovibrio_profundus
63303-0-000,Desulfovibrio_profundus
63417-0-002,Desulfovibrio_profundus
63909-0-001,Desulfovibrio_profundus
000943-0-000,Desulfovibrio_psychrotolerans
65402-0-000,Desulfovibrio_psychrotolerans
003822-0-000,Desulfovibrio_putealis
013771-0-001,Desulfovibrio_putealis
63303-0-000,Desulfovibrio_putealis
65524-0-000,Desulfovibrio_putealis
65750-0-000,Desulfovibrio_putealis
02323-0-002,Desulfovibrio_salexigens
028670-0-000,Desulfovibrio_salexigens
02977-0-001,Desulfovibrio_salexigens
64057-0-001,Desulfovibrio_salexigens
65524-0-000,Desulfovibrio_salexigens
013771-0-001,Desulfovibrio_senezii
016709-0-000,Desulfovibrio_senezii
021451-0-000,Desulfovibrio_senezii
63303-0-000,Desulfovibrio_senezii
63909-0-001,Desulfovibrio_senezii
64530-0-000,Desulfovibrio_senezii
64790-0-000,Desulfovibrio_senezii
65402-0-000,Desulfovibrio_senezii
65750-0-000,Desulfovibrio_senezii
005884-0-001,Desulfovibrio_sp.
02977-0-001,Desulfovibrio_sp.
63909-0-001,Desulfovibrio_sp.
65750-0-000,Desulfovibrio_sp.
003822-0-000,Desulfovibrio_sulfodismutans
013771-0-001,Desulfovibrio_sulfodismutans
02598-0-001,Desulfovibrio_sulfodismutans
63118-0-000,Desulfovibrio_sulfodismutans
63303-0-000,Desulfovibrio_sulfodismutans
64790-0-000,Desulfovibrio_sulfodismutans
65524-0-000,Desulfovibrio_sulfodismutans
006668-0-001,Desulfovibrio_termitidis
64074-0-001,Desulfovibrio_termitidis
65524-0-000,Desulfovibrio_termitidis
000943-0-000,Desulfovibrio_tunisiensis
028670-0-000,Desulfovibrio_tunisiensis
63118-0-000,Desulfovibrio_vietnamensis
64530-0-000,Desulfovibrio_vietnamensis
64790-0-000,Desulfovibrio_vietnamensis
65750-0-000,Desulfovibrio_vietnamensis
000943-0-000,Desulfovibrio_vulgaris
63118-0-000,Desulfovibrio_vulgaris
63303-0-000,Desulfovibrio_vulgaris
63909-0-001,Desulfovibrio_vulgaris
64057-0-001,Desulfovibrio_vulgaris
64074-0-001,Desulfovibrio_vulgaris
64221-0-003,Desulfovibrio_vulgaris
64530-0-000,Desulfovibrio_vulgaris
64790-0-000,Desulfovibrio_vulgaris
65524-0-000,Desulfovibrio_vulgaris
65750-0-000,Desulfovibrio_vulgaris
016709-0-000,Desulfovibrio_zosterae
021451-0-000,Desulfovibrio_zosterae
028670-0-000,Desulfovibrio_zosterae
02977-0-001,Desulfovibrio_zosterae
63909-0-001,Desulfovibrio_zosterae
64057-0-001,Desulfovibrio_zosterae
64530-0-000,Desulfovibrio_zosterae
65750-0-000,Desulfovibrio_zosterae
02551-0-002,Desulfovirga_adipica
02717-0-001,Desulfovirga_adipica
2008_000182-0-001,Desulfovirgula_thermocuniculi
65025-0-001,Desulfovirgula_thermocuniculi
02753-0-001,Desulfurella_acetivorans
63351-0-002,Desulfurella_acetivorans
63417-0-002,Desulfurella_acetivorans
64255-0-001,Desulfurella_acetivorans
64297-0-002,Desulfurella_acetivorans
64593-0-001,Desulfurispora_thermophila
65025-0-001,Desulfurispora_thermophila
63994-0-000,Desulfurobacterium_atlanticum
65349-0-001,Desulfurobacterium_atlanticum
02781-0-002,Desulfurobacterium_crinifex
63994-0-000,Desulfurobacterium_crinifex
65349-0-001,Desulfurobacterium_crinifex
63994-0-000,Desulfurobacterium_pacificum
65349-0-001,Desulfurobacterium_pacificum
02505-0-001,Desulfurobacterium_thermolithotrophum
02773-0-002,Desulfurobacterium_thermolithotrophum
02781-0-002,Desulfurobacterium_thermolithotrophum
63994-0-000,Desulfurobacterium_thermolithotrophum
64842-0-001,Desulfurobacterium_thermolithotrophum
006726-0-001,Desulfurococcus_amylolyticus
63378-0-002,Desulfurococcus_amylolyticus
006726-0-001,Desulfurococcus_fermentans
63378-0-002,Desulfurococcus_fermentans
006726-0-001,Desulfurococcus_mobilis
02580-0-001,Desulfurococcus_mobilis
02826-0-001,Desulfurococcus_mobilis
63378-0-002,Desulfurococcus_mobilis
63899-0-002,Desulfurococcus_mobilis
001537-0-001,Desulfuromonas_acetexigens
02958-0-000,Desulfuromonas_acetexigens
63639-0-001,Desulfuromonas_acetexigens
001537-0-001,Desulfuromonas_acetoxidans
003525-0-001,Desulfuromonas_acetoxidans
02458-0-000,Desulfuromonas_acetoxidans
02958-0-000,Desulfuromonas_acetoxidans
63417-0-002,Desulfuromonas_acetoxidans
64221-0-003,Desulfuromonas_acetoxidans
64296-0-001,Desulfuromonas_acetoxidans
64980-0-001,Desulfuromonas_acetoxidans
65524-0-000,Desulfuromonas_acetoxidans
001537-0-001,Desulfuromonas_chloroethenica
02417-0-001,Desulfuromonas_chloroethenica
02958-0-000,Desulfuromonas_chloroethenica
63639-0-001,Desulfuromonas_chloroethenica
64980-0-001,Desulfuromonas_chloroethenica
001537-0-001,Desulfuromonas_michiganensis
02958-0-000,Desulfuromonas_michiganensis
63639-0-001,Desulfuromonas_michiganensis
64980-0-001,Desulfuromonas_michiganensis
001537-0-001,Desulfuromonas_palmitatis
02958-0-000,Desulfuromonas_palmitatis
63639-0-001,Desulfuromonas_palmitatis
64980-0-001,Desulfuromonas_palmitatis
63639-0-001,Desulfuromonas_svalbardensis
64980-0-001,Desulfuromonas_svalbardensis
001537-0-001,Desulfuromonas_thiophila
02958-0-000,Desulfuromonas_thiophila
63639-0-001,Desulfuromonas_thiophila
64980-0-001,Desulfuromonas_thiophila
02958-0-000,Desulfuromusa_bakii
63639-0-001,Desulfuromusa_bakii
64980-0-001,Desulfuromusa_bakii
63639-0-001,Desulfuromusa_ferrireducens
64980-0-001,Desulfuromusa_ferrireducens
02958-0-000,Desulfuromusa_kysingii
63639-0-001,Desulfuromusa_kysingii
64980-0-001,Desulfuromusa_kysingii
02958-0-000,Desulfuromusa_sp.
64980-0-001,Desulfuromusa_sp.
02958-0-000,Desulfuromusa_succinoxidans
63639-0-001,Desulfuromusa_succinoxidans
64980-0-001,Desulfuromusa_succinoxidans
63894-0-001,Dethiosulfovibrio_acidaminovorans
65213-0-000,Dethiosulfovibrio_acidaminovorans
63894-0-001,Dethiosulfovibrio_marinus
65213-0-000,Dethiosulfovibrio_marinus
000364-0-002,Dethiosulfovibrio_peptidovorans
02479-0-001,Dethiosulfovibrio_peptidovorans
63894-0-001,Dethiosulfovibrio_peptidovorans
65213-0-000,Dethiosulfovibrio_peptidovorans
65645-0-001,Dethiosulfovibrio_peptidovorans
000364-0-002,Dethiosulfovibrio_russensis
63894-0-001,Dethiosulfovibrio_russensis
65213-0-000,Dethiosulfovibrio_russensis
005447-0-000,Devosia_albogilva
023325-0-000,Devosia_albogilva
028704-0-000,Devosia_albogilva
005447-0-000,Devosia_chinhatensis
011254-0-001,Devosia_chinhatensis
023325-0-000,Devosia_chinhatensis
028704-0-000,Devosia_chinhatensis
65574-0-000,Devosia_chinhatensis
005447-0-000,Devosia_crocina
023325-0-000,Devosia_crocina
028704-0-000,Devosia_crocina
002881-0-000,Devosia_geojensis
004366-0-000,Devosia_geojensis
005447-0-000,Devosia_geojensis
011254-0-001,Devosia_geojensis
023325-0-000,Devosia_geojensis
028704-0-000,Devosia_geojensis
65481-0-000,Devosia_geojensis
002881-0-000,Devosia_insulae
023325-0-000,Devosia_insulae
65028-0-000,Devosia_insulae
65206-0-000,Devosia_insulae
65574-0-000,Devosia_insulae
65587-0-001,Devosia_insulae
002881-0-000,Devosia_limi
004366-0-000,Devosia_limi
005447-0-000,Devosia_limi
023325-0-000,Devosia_limi
028704-0-000,Devosia_limi
64214-0-000,Devosia_limi
64478-0-000,Devosia_limi
65028-0-000,Devosia_limi
65185-0-000,Devosia_limi
65206-0-000,Devosia_limi
65481-0-000,Devosia_limi
65574-0-000,Devosia_limi
65587-0-001,Devosia_limi
002881-0-000,Devosia_neptuniae
004366-0-000,Devosia_neptuniae
005447-0-000,Devosia_neptuniae
011254-0-001,Devosia_neptuniae
023325-0-000,Devosia_neptuniae
02759-0-001,Devosia_neptuniae
028704-0-000,Devosia_neptuniae
63406-0-000,Devosia_neptuniae
63714-0-000,Devosia_neptuniae
64214-0-000,Devosia_neptuniae
64553-0-001,Devosia_neptuniae
65028-0-000,Devosia_neptuniae
65185-0-000,Devosia_neptuniae
65206-0-000,Devosia_neptuniae
65481-0-000,Devosia_neptuniae
65574-0-000,Devosia_neptuniae
65587-0-001,Devosia_neptuniae
002881-0-000,Devosia_riboflavina
004366-0-000,Devosia_riboflavina
005447-0-000,Devosia_riboflavina
011254-0-001,Devosia_riboflavina
023325-0-000,Devosia_riboflavina
02759-0-001,Devosia_riboflavina
028704-0-000,Devosia_riboflavina
63714-0-000,Devosia_riboflavina
64214-0-000,Devosia_riboflavina
64478-0-000,Devosia_riboflavina
65028-0-000,Devosia_riboflavina
65185-0-000,Devosia_riboflavina
65206-0-000,Devosia_riboflavina
65481-0-000,Devosia_riboflavina
65574-0-000,Devosia_riboflavina
65587-0-001,Devosia_riboflavina
002881-0-000,Devosia_soli
005447-0-000,Devosia_soli
65028-0-000,Devosia_soli
65206-0-000,Devosia_soli
65421-0-000,Devosia_soli
65481-0-000,Devosia_soli
65587-0-001,Devosia_soli
002881-0-000,Devosia_subaequoris
005447-0-000,Devosia_subaequoris
023325-0-000,Devosia_subaequoris
028704-0-000,Devosia_subaequoris
65185-0-000,Devosia_subaequoris
65481-0-000,Devosia_subaequoris
003319-0-000,Devriesea_agamarum
012971-0-000,Devriesea_agamarum
022517-0-000,Devriesea_agamarum
025635-0-000,Devriesea_agamarum
013102-0-000,Dialister_invisus
02640-0-000,Dialister_invisus
2008_000810-0-000,Dialister_invisus
63715-0-000,Dialister_invisus
013102-0-000,Dialister_micraerophilus
02640-0-000,Dialister_micraerophilus
2008_000810-0-000,Dialister_micraerophilus
63715-0-000,Dialister_micraerophilus
013102-0-000,Dialister_pneumosintes
02640-0-000,Dialister_pneumosintes
02952-0-000,Dialister_pneumosintes
2008_000810-0-000,Dialister_pneumosintes
63699-0-001,Dialister_pneumosintes
65093-0-001,Dialister_pneumosintes
2008_000810-0-000,Dialister_propionicifaciens
63715-0-000,Dialister_propionicifaciens
02975-0-001,Diaphorobacter_nitroreducens
65175-0-000,Diaphorobacter_nitroreducens
001669-0-000,Diaphorobacter_oryzae
020818-0-000,Diaphorobacter_oryzae
013094-0-000,Dicentrarchus_labrax
017582-0-000,Dicentrarchus_labrax
023002-0-000,Dicentrarchus_labrax
019026-0-000,Dickeya_chrysanthemi
02423-0-001,Dickeya_chrysanthemi
02791-0-001,Dickeya_chrysanthemi
028613-0-000,Dickeya_chrysanthemi
013441-0-000,Dicrostonyx_groenlandicus
024133-0-002,Dicrostonyx_groenlandicus
018069-0-001,Dictyoglomus_thermophilum
02579-0-002,Dictyoglomus_thermophilum
012229-0-000,Dietzia_cercidiphylli
012807-0-000,Dietzia_cercidiphylli
021501-0-000,Dietzia_cercidiphylli
2008_000919-0-000,Dietzia_cercidiphylli
008664-0-001,Dietzia_cinnamea
012229-0-000,Dietzia_cinnamea
012807-0-000,Dietzia_cinnamea
014852-0-000,Dietzia_cinnamea
017962-0-000,Dietzia_cinnamea
2008_000919-0-000,Dietzia_cinnamea
63863-0-000,Dietzia_cinnamea
64212-0-000,Dietzia_cinnamea
65178-0-000,Dietzia_cinnamea
012807-0-000,Dietzia_kunjamensis
014852-0-000,Dietzia_kunjamensis
021501-0-000,Dietzia_kunjamensis
2008_000919-0-000,Dietzia_kunjamensis
64212-0-000,Dietzia_kunjamensis
65178-0-000,Dietzia_kunjamensis
005322-0-000,Dietzia_maris
006270-0-001,Dietzia_maris
008664-0-001,Dietzia_maris
010199-0-000,Dietzia_maris
010546-0-001,Dietzia_maris
012229-0-000,Dietzia_maris
012807-0-000,Dietzia_maris
015826-0-000,Dietzia_maris
017962-0-000,Dietzia_maris
021501-0-000,Dietzia_maris
02397-0-000,Dietzia_maris
02767-0-000,Dietzia_maris
2008_000919-0-000,Dietzia_maris
63089-0-000,Dietzia_maris
63465-0-002,Dietzia_maris
63855-0-000,Dietzia_maris
63856-0-000,Dietzia_maris
63858-0-001,Dietzia_maris
63863-0-000,Dietzia_maris
64132-0-000,Dietzia_maris
64212-0-000,Dietzia_maris
64254-0-000,Dietzia_maris
64691-0-000,Dietzia_maris
65178-0-000,Dietzia_maris
012229-0-000,Dietzia_natronolimnaea
012807-0-000,Dietzia_natronolimnaea
014852-0-000,Dietzia_natronolimnaea
017962-0-000,Dietzia_natronolimnaea
021501-0-000,Dietzia_natronolimnaea
02767-0-000,Dietzia_natronolimnaea
2008_000919-0-000,Dietzia_natronolimnaea
63856-0-000,Dietzia_natronolimnaea
63863-0-000,Dietzia_natronolimnaea
64132-0-000,Dietzia_natronolimnaea
64212-0-000,Dietzia_natronolimnaea
64254-0-000,Dietzia_natronolimnaea
65178-0-000,Dietzia_natronolimnaea
010546-0-001,Dietzia_papillomatosis
012229-0-000,Dietzia_papillomatosis
012807-0-000,Dietzia_papillomatosis
015826-0-000,Dietzia_papillomatosis
021501-0-000,Dietzia_papillomatosis
2008_000919-0-000,Dietzia_papillomatosis
65178-0-000,Dietzia_papillomatosis
012229-0-000,Dietzia_psychralcaliphila
2008_000919-0-000,Dietzia_psychralcaliphila
63856-0-000,Dietzia_psychralcaliphila
64132-0-000,Dietzia_psychralcaliphila
012229-0-000,Dietzia_schimae
012807-0-000,Dietzia_schimae
021501-0-000,Dietzia_schimae
2008_000919-0-000,Dietzia_schimae
005462-0-000,Dinoroseobacter_shibae
63511-0-003,Dinoroseobacter_shibae
63751-0-000,Dinoroseobacter_shibae
64013-0-000,Dinoroseobacter_shibae
64960-0-000,Dinoroseobacter_shibae
65020-0-000,Dinoroseobacter_shibae
65817-0-000,Dinoroseobacter_shibae
65822-0-001,Dinoroseobacter_shibae
65856-0-000,Dinoroseobacter_shibae
025254-0-000,Dioszegia_aurantiaca
63092-0-000,Dioszegia_aurantiaca
015412-0-000,Dioszegia_buhagiarii
025254-0-000,Dioszegia_buhagiarii
015412-0-000,Dioszegia_butyracea
025254-0-000,Dioszegia_butyracea
015412-0-000,Dioszegia_changbaiensis
025254-0-000,Dioszegia_changbaiensis
63092-0-000,Dioszegia_changbaiensis
015412-0-000,Dioszegia_crocea
02970-0-004,Dioszegia_crocea
015412-0-000,Dioszegia_fristingensis
025254-0-000,Dioszegia_fristingensis
015412-0-000,Dioszegia_hungarica
02498-0-000,Dioszegia_hungarica
63092-0-000,Dioszegia_hungarica
015412-0-000,Dioszegia_takashimae
025254-0-000,Dioszegia_takashimae
015412-0-000,Dioszegia_xingshanensis
025254-0-000,Dioszegia_xingshanensis
015412-0-000,Dioszegia_zsoltii
025254-0-000,Dioszegia_zsoltii
63092-0-000,Dioszegia_zsoltii
64755-0-001,Diplosphaera_colitermitum
64970-0-001,Diplosphaera_colitermitum
65102-0-001,Diplosphaera_colitermitum
65286-0-000,Diplosphaera_colitermitum
008938-0-000,Dipodascus_albidus
016006-0-002,Dipodascus_albidus
023804-0-000,Dipodascus_albidus
02514-0-002,Dipodascus_albidus
63187-0-000,Dipodascus_albidus
63671-0-001,Dipodascus_albidus
008938-0-000,Dipodascus_armillariae
016006-0-002,Dipodascus_armillariae
004945-0-000,Dokdonella_fugitiva
005165-0-000,Dokdonella_fugitiva
65244-0-001,Dokdonella_fugitiva
000968-0-000,Dokdonella_koreensis
002394-0-000,Dokdonella_koreensis
004945-0-000,Dokdonella_koreensis
005165-0-000,Dokdonella_koreensis
005348-0-000,Dokdonella_koreensis
010058-0-000,Dokdonella_koreensis
019380-0-000,Dokdonella_koreensis
63802-0-000,Dokdonella_koreensis
64457-0-001,Dokdonella_koreensis
64472-0-000,Dokdonella_koreensis
64701-0-000,Dokdonella_koreensis
64975-0-000,Dokdonella_koreensis
65342-0-002,Dokdonella_koreensis
005256-0-000,Dokdonia_diaphoros
006775-0-000,Dokdonia_diaphoros
021592-0-000,Dokdonia_diaphoros
022046-0-000,Dokdonia_diaphoros
027441-0-000,Dokdonia_diaphoros
027458-0-000,Dokdonia_diaphoros
63841-0-000,Dokdonia_diaphoros
005256-0-000,Dokdonia_donghaensis
63817-0-000,Dokdonia_donghaensis
005256-0-000,Dokdonia_eikasta
006775-0-000,Dokdonia_eikasta
007625-0-000,Dokdonia_eikasta
021592-0-000,Dokdonia_eikasta
022046-0-000,Dokdonia_eikasta
63841-0-000,Dokdonia_eikasta
005256-0-000,Dokdonia_genika
009845-0-000,Dokdonia_genika
018747-0-001,Dokdonia_genika
021592-0-000,Dokdonia_genika
022764-0-000,Dokdonia_genika
63841-0-000,Dokdonia_genika
65346-0-000,Dokdonia_genika
65611-0-000,Dokdonia_genika
63276-0-003,Dolichospermum_circinale
63276-0-005,Dolichospermum_circinale
003293-0-000,Dolosigranulum_pigrum
02446-0-002,Dolosigranulum_pigrum
02484-0-000,Dolosigranulum_pigrum
027953-0-000,Dolosigranulum_pigrum
63130-0-001,Dolosigranulum_pigrum
63236-0-000,Dolosigranulum_pigrum
63324-0-000,Dolosigranulum_pigrum
63487-0-000,Dolosigranulum_pigrum
63618-0-000,Dolosigranulum_pigrum
63874-0-000,Dolosigranulum_pigrum
64021-0-000,Dolosigranulum_pigrum
64730-0-000,Dolosigranulum_pigrum
64995-0-000,Dolosigranulum_pigrum
65602-0-001,Dolosigranulum_pigrum
000109-0-000,Donghicola_eburneus
000901-0-000,Donghicola_eburneus
005462-0-000,Donghicola_eburneus
011312-0-000,Donghicola_eburneus
65590-0-001,Donghicola_eburneus
65612-0-000,Donghicola_eburneus
000901-0-000,Donghicola_xiamenensis
64373-0-000,Donghicola_xiamenensis
02719-0-000,Dorea_formicigenerans
65208-0-000,Dorea_formicigenerans
027565-0-001,Drosophila_melanogaster
65013-0-005,Drosophila_melanogaster
006908-0-000,Duganella_zoogloeoides
013292-0-001,Duganella_zoogloeoides
018648-0-000,Duganella_zoogloeoides
025585-0-000,Duganella_zoogloeoides
028001-0-000,Duganella_zoogloeoides
02920-0-001,Duganella_zoogloeoides
02975-0-001,Duganella_zoogloeoides
63141-0-001,Duganella_zoogloeoides
63755-0-000,Duganella_zoogloeoides
63942-0-000,Duganella_zoogloeoides
64083-0-001,Duganella_zoogloeoides
64308-0-001,Duganella_zoogloeoides
64389-0-000,Duganella_zoogloeoides
64785-0-000,Duganella_zoogloeoides
65163-0-000,Duganella_zoogloeoides
